row_id,age,job,marital,education,balance,housing,loan,contact,month,campaign,pdays,previous,poutcome,y,y_binary,PreviouslyContacted,HasAnyLoan,BalanceGroup
275,32,self-employed,single,tertiary,368,no,no,cellular,nov,2,-1,0,unknown,no,0,0,0,Low
276,36,technician,married,tertiary,1179,yes,no,cellular,sep,1,-1,0,unknown,no,0,0,1,Medium
277,34,management,married,tertiary,0,no,no,cellular,feb,1,-1,0,unknown,no,0,0,0,Negative
278,38,entrepreneur,married,secondary,-272,no,yes,unknown,jun,2,-1,0,unknown,no,0,0,1,Negative
279,37,blue-collar,single,secondary,5742,yes,yes,cellular,jan,1,-1,0,unknown,no,0,0,1,High
280,27,admin.,single,secondary,255,no,no,cellular,feb,1,182,4,success,no,0,1,0,Low
281,48,services,married,secondary,3726,yes,no,cellular,jul,2,-1,0,unknown,no,0,0,1,Medium
282,35,admin.,married,secondary,11,yes,no,cellular,jul,4,-1,0,unknown,no,0,0,1,Low
283,46,management,married,tertiary,-591,no,no,cellular,jul,1,-1,0,unknown,no,0,0,0,Negative
284,29,services,married,secondary,23,no,no,cellular,jul,4,-1,0,unknown,no,0,0,0,Low
285,33,blue-collar,married,secondary,304,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Low
286,25,blue-collar,single,secondary,0,no,no,cellular,apr,1,-1,0,unknown,yes,1,0,0,Negative
287,41,technician,married,tertiary,3700,no,no,cellular,nov,1,-1,0,unknown,no,0,0,0,Medium
288,42,technician,married,tertiary,14282,yes,no,cellular,nov,1,103,4,success,no,0,1,1,High
289,52,blue-collar,married,secondary,1500,no,yes,unknown,jun,3,-1,0,unknown,no,0,0,1,Medium
290,47,admin.,married,secondary,328,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Low
291,28,student,single,secondary,29,no,yes,cellular,feb,1,-1,0,unknown,no,0,0,1,Low
292,53,technician,married,secondary,768,yes,no,cellular,jul,1,-1,0,unknown,no,0,0,1,Low
293,50,technician,married,secondary,-568,yes,yes,unknown,may,2,-1,0,unknown,no,0,0,1,Negative
294,33,technician,married,secondary,1072,no,yes,unknown,may,2,-1,0,unknown,no,0,0,1,Medium
295,28,admin.,married,secondary,147,yes,yes,cellular,may,1,-1,0,unknown,no,0,0,1,Low
296,31,management,single,secondary,783,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
297,26,services,single,secondary,136,no,no,cellular,apr,1,-1,0,unknown,yes,1,0,0,Low
298,33,technician,single,tertiary,129,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
299,46,services,married,secondary,2948,no,no,cellular,nov,1,-1,0,unknown,yes,1,0,0,Medium
300,26,technician,single,secondary,152,no,yes,cellular,jan,1,-1,0,unknown,no,0,0,1,Low
301,56,management,divorced,tertiary,3287,no,no,cellular,apr,1,-1,0,unknown,yes,1,0,0,Medium
302,45,blue-collar,married,primary,456,yes,no,cellular,may,1,-1,0,unknown,no,0,0,1,Low
303,40,management,divorced,secondary,108,no,no,cellular,feb,6,-1,0,unknown,no,0,0,0,Low
304,41,admin.,married,secondary,176,no,no,unknown,jun,1,-1,0,unknown,no,0,0,0,Low
305,32,services,single,secondary,995,yes,no,cellular,may,1,-1,0,unknown,no,0,0,1,Low
306,44,management,married,tertiary,-199,yes,no,telephone,jul,12,-1,0,unknown,no,0,0,1,Negative
307,53,management,divorced,secondary,28,yes,no,cellular,may,2,289,1,failure,no,0,1,1,Low
308,32,management,single,tertiary,90,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Low
309,33,services,married,secondary,931,yes,no,unknown,may,3,-1,0,unknown,no,0,0,1,Low
310,30,blue-collar,married,primary,4,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Low
311,57,technician,married,secondary,402,yes,no,unknown,may,3,-1,0,unknown,no,0,0,1,Low
312,33,management,single,tertiary,2637,no,no,cellular,aug,17,-1,0,unknown,yes,1,0,0,Medium
313,32,admin.,single,secondary,8619,yes,no,cellular,nov,2,-1,0,unknown,no,0,0,1,High
314,54,services,married,secondary,0,no,no,unknown,jun,1,-1,0,unknown,no,0,0,0,Negative
315,39,blue-collar,married,secondary,360,yes,no,cellular,jan,2,260,2,failure,no,0,1,1,Low
316,51,services,single,secondary,5610,yes,no,cellular,nov,2,-1,0,unknown,no,0,0,1,High
317,56,retired,married,primary,1947,no,no,cellular,mar,2,123,5,failure,yes,1,1,0,Medium
318,34,management,single,tertiary,99,no,no,cellular,jul,1,-1,0,unknown,no,0,0,0,Low
319,49,self-employed,married,tertiary,2143,no,no,cellular,nov,3,-1,0,unknown,no,0,0,0,Medium
320,35,blue-collar,married,primary,0,yes,no,cellular,may,1,290,2,failure,no,0,1,1,Negative
321,41,blue-collar,married,primary,183,yes,yes,unknown,may,2,-1,0,unknown,no,0,0,1,Low
322,46,blue-collar,single,primary,96,yes,no,cellular,nov,1,-1,0,unknown,no,0,0,1,Low
323,34,technician,single,tertiary,-6,no,no,cellular,aug,8,-1,0,unknown,no,0,0,0,Negative
324,51,blue-collar,married,primary,1080,no,yes,cellular,jul,1,-1,0,unknown,no,0,0,1,Medium
325,50,management,married,tertiary,11528,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,High
326,47,blue-collar,single,primary,355,yes,no,cellular,may,3,366,1,failure,no,0,1,1,Low
327,35,admin.,married,secondary,4698,yes,no,unknown,jun,1,-1,0,unknown,no,0,0,1,Medium
328,33,self-employed,married,tertiary,215,no,yes,cellular,aug,2,-1,0,unknown,no,0,0,1,Low
329,49,technician,single,secondary,3972,no,no,cellular,nov,2,-1,0,unknown,no,0,0,0,Medium
330,35,blue-collar,married,secondary,4,yes,yes,cellular,jul,6,-1,0,unknown,no,0,0,1,Low
331,53,blue-collar,married,tertiary,0,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Negative
332,31,admin.,married,secondary,685,yes,no,cellular,may,1,329,3,failure,yes,1,1,1,Low
333,49,services,divorced,secondary,1162,no,no,cellular,feb,1,-1,0,unknown,no,0,0,0,Medium
334,48,admin.,married,secondary,811,no,yes,cellular,aug,2,-1,0,unknown,no,0,0,1,Low
335,50,technician,married,secondary,2,yes,yes,cellular,jul,3,-1,0,unknown,no,0,0,1,Low
336,26,blue-collar,married,primary,104,yes,no,cellular,may,6,360,2,other,no,0,1,1,Low
337,59,housemaid,divorced,primary,2518,no,no,cellular,jul,3,-1,0,unknown,yes,1,0,0,Medium
338,52,blue-collar,married,secondary,33,no,yes,cellular,may,1,331,3,success,no,0,1,1,Low
339,52,management,married,unknown,1708,no,no,unknown,sep,1,75,4,failure,yes,1,1,0,Medium
340,24,blue-collar,single,primary,758,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
341,60,retired,married,secondary,5207,no,no,cellular,aug,1,-1,0,unknown,no,0,0,0,High
342,42,entrepreneur,married,tertiary,2476,yes,no,cellular,jul,1,-1,0,unknown,no,0,0,1,Medium
343,37,blue-collar,married,primary,345,yes,no,cellular,jan,1,188,2,failure,no,0,1,1,Low
344,33,management,married,tertiary,643,no,no,cellular,aug,3,94,1,other,no,0,1,0,Low
345,46,admin.,married,secondary,-42,no,yes,telephone,jul,12,-1,0,unknown,no,0,0,1,Negative
346,47,management,married,tertiary,-50,no,yes,cellular,jul,1,-1,0,unknown,no,0,0,1,Negative
347,47,housemaid,married,secondary,0,yes,no,telephone,may,2,-1,0,unknown,no,0,0,1,Negative
348,52,management,married,tertiary,1355,yes,no,cellular,jan,1,241,1,failure,no,0,1,1,Medium
349,41,technician,married,secondary,1321,yes,no,cellular,jul,2,-1,0,unknown,no,0,0,1,Medium
350,52,services,divorced,primary,-644,no,no,cellular,aug,3,-1,0,unknown,no,0,0,0,Negative
351,39,management,married,secondary,-473,yes,no,cellular,may,1,-1,0,unknown,no,0,0,1,Negative
352,23,blue-collar,single,primary,965,yes,no,unknown,may,4,-1,0,unknown,no,0,0,1,Low
353,31,management,single,tertiary,-201,yes,no,cellular,aug,4,-1,0,unknown,no,0,0,1,Negative
354,42,admin.,single,secondary,-247,yes,yes,telephone,oct,1,166,1,other,yes,1,1,1,Negative
355,53,blue-collar,married,secondary,66,no,no,unknown,jun,2,-1,0,unknown,no,0,0,0,Low
356,39,management,single,tertiary,5073,yes,no,cellular,may,1,286,4,failure,yes,1,1,1,High
357,34,blue-collar,single,secondary,283,yes,no,cellular,may,2,-1,0,unknown,no,0,0,1,Low
358,48,housemaid,married,primary,379,no,no,cellular,jul,2,-1,0,unknown,no,0,0,0,Low
359,30,technician,married,secondary,574,no,no,cellular,aug,4,-1,0,unknown,no,0,0,0,Low
360,42,admin.,married,secondary,3842,no,no,cellular,jul,4,-1,0,unknown,no,0,0,0,Medium
361,37,unemployed,single,secondary,443,no,no,cellular,jan,1,-1,0,unknown,yes,1,0,0,Low
362,41,blue-collar,divorced,primary,1563,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Medium
363,32,services,married,secondary,21,no,no,unknown,jun,15,-1,0,unknown,no,0,0,0,Low
364,37,blue-collar,married,secondary,342,yes,no,cellular,may,2,175,1,failure,no,0,1,1,Low
365,35,blue-collar,married,primary,4319,no,no,cellular,apr,1,-1,0,unknown,no,0,0,0,Medium
366,31,services,single,secondary,-45,no,no,unknown,may,2,-1,0,unknown,no,0,0,0,Negative
367,35,unemployed,single,tertiary,415,no,no,cellular,may,2,89,2,success,yes,1,1,0,Low
368,39,blue-collar,divorced,secondary,42,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Low
369,26,admin.,single,secondary,66,yes,no,cellular,may,1,339,3,failure,no,0,1,1,Low
370,34,technician,married,tertiary,8463,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,High
371,45,blue-collar,married,secondary,1124,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Medium
372,61,blue-collar,married,primary,5,no,no,cellular,aug,2,94,3,success,yes,1,1,0,Low
373,45,admin.,married,secondary,153,no,no,cellular,aug,1,-1,0,unknown,yes,1,0,0,Low
374,26,admin.,single,secondary,1200,no,no,cellular,jan,3,-1,0,unknown,no,0,0,0,Medium
375,53,technician,married,secondary,3398,no,yes,telephone,nov,6,113,13,other,no,0,1,1,Medium
376,59,blue-collar,married,secondary,13718,no,no,telephone,jul,6,-1,0,unknown,no,0,0,0,High
377,51,blue-collar,married,unknown,-19,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Negative
378,38,services,married,secondary,-349,yes,no,cellular,apr,2,328,5,failure,no,0,1,1,Negative
379,35,management,married,secondary,97,yes,no,unknown,may,4,-1,0,unknown,no,0,0,1,Low
380,50,management,divorced,tertiary,1270,yes,no,cellular,may,3,-1,0,unknown,no,0,0,1,Medium
381,31,admin.,single,secondary,626,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
382,42,housemaid,married,primary,14752,no,no,unknown,may,2,-1,0,unknown,no,0,0,0,High
383,31,student,single,secondary,93,no,no,cellular,nov,2,-1,0,unknown,no,0,0,0,Low
384,59,technician,divorced,secondary,2735,no,no,cellular,feb,2,-1,0,unknown,no,0,0,0,Medium
385,45,management,married,tertiary,1447,yes,yes,cellular,jul,2,-1,0,unknown,no,0,0,1,Medium
386,47,services,married,secondary,284,no,no,cellular,aug,5,-1,0,unknown,no,0,0,0,Low
387,51,entrepreneur,married,primary,726,yes,yes,cellular,apr,2,-1,0,unknown,no,0,0,1,Low
388,33,services,single,secondary,772,yes,no,cellular,jan,2,259,3,success,no,0,1,1,Low
389,84,retired,divorced,primary,2619,no,no,telephone,feb,2,115,2,failure,no,0,1,0,Medium
390,42,services,divorced,secondary,732,no,no,cellular,jul,3,-1,0,unknown,no,0,0,0,Low
391,36,technician,single,primary,2169,yes,no,cellular,nov,2,110,3,other,no,0,1,1,Medium
392,43,technician,divorced,secondary,6835,no,no,cellular,nov,1,152,2,failure,no,0,1,0,High
393,30,management,single,tertiary,18,no,no,unknown,may,11,-1,0,unknown,no,0,0,0,Low
394,20,student,single,secondary,210,no,no,cellular,aug,1,-1,0,unknown,no,0,0,0,Low
395,65,retired,married,tertiary,1973,no,no,telephone,feb,1,287,3,success,no,0,1,0,Medium
396,44,management,married,secondary,438,yes,no,telephone,may,3,303,1,failure,no,0,1,1,Low
397,37,technician,single,secondary,-274,yes,no,cellular,aug,5,-1,0,unknown,no,0,0,1,Negative
398,56,management,divorced,tertiary,2126,yes,no,cellular,nov,1,-1,0,unknown,no,0,0,1,Medium
399,26,services,married,secondary,611,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Low
400,34,management,married,tertiary,651,no,no,cellular,aug,4,-1,0,unknown,no,0,0,0,Low
401,37,entrepreneur,married,secondary,209,yes,no,cellular,apr,1,-1,0,unknown,no,0,0,1,Low
402,32,blue-collar,married,secondary,1780,yes,no,unknown,may,4,-1,0,unknown,no,0,0,1,Medium
403,40,blue-collar,married,primary,-740,yes,no,unknown,may,3,-1,0,unknown,no,0,0,1,Negative
404,27,blue-collar,single,primary,0,no,yes,cellular,jul,2,-1,0,unknown,no,0,0,1,Negative
405,39,blue-collar,married,secondary,1044,yes,no,cellular,feb,1,-1,0,unknown,no,0,0,1,Medium
406,71,entrepreneur,married,tertiary,15265,no,no,cellular,feb,1,192,2,failure,no,0,1,0,High
407,33,unemployed,married,secondary,229,yes,no,unknown,may,4,-1,0,unknown,no,0,0,1,Low
408,36,admin.,married,secondary,786,yes,yes,cellular,jul,1,-1,0,unknown,no,0,0,1,Low
409,40,housemaid,divorced,secondary,1194,yes,no,cellular,nov,2,-1,0,unknown,no,0,0,1,Medium
410,27,services,married,secondary,271,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Low
411,58,blue-collar,divorced,secondary,1103,yes,no,cellular,feb,1,202,4,failure,no,0,1,1,Medium
412,34,unemployed,single,secondary,1928,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Medium
413,43,management,married,tertiary,1253,no,yes,cellular,aug,3,-1,0,unknown,no,0,0,1,Medium
414,39,housemaid,single,secondary,2022,no,no,unknown,jun,1,-1,0,unknown,no,0,0,0,Medium
415,39,management,married,tertiary,5142,no,no,cellular,jun,1,-1,0,unknown,no,0,0,0,High
416,45,admin.,married,secondary,310,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Low
417,58,services,married,primary,943,yes,no,unknown,jun,3,-1,0,unknown,no,0,0,1,Low
418,51,management,married,tertiary,1854,yes,yes,cellular,may,3,338,2,failure,no,0,1,1,Medium
419,36,management,married,tertiary,696,no,no,cellular,apr,1,-1,0,unknown,no,0,0,0,Low
420,36,blue-collar,married,secondary,63,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Low
421,30,admin.,single,tertiary,305,no,no,cellular,apr,1,85,2,success,yes,1,1,0,Low
422,37,blue-collar,married,primary,2814,yes,no,cellular,nov,3,-1,0,unknown,no,0,0,1,Medium
423,41,blue-collar,divorced,primary,664,no,yes,cellular,jul,5,-1,0,unknown,yes,1,0,1,Low
424,34,blue-collar,single,secondary,1698,yes,no,unknown,may,7,-1,0,unknown,no,0,0,1,Medium
425,29,blue-collar,married,secondary,602,yes,yes,cellular,apr,2,-1,0,unknown,no,0,0,1,Low
426,39,management,married,tertiary,119,yes,no,cellular,sep,2,476,4,success,yes,1,1,1,Low
427,27,student,single,secondary,0,no,yes,telephone,jan,1,-1,0,unknown,no,0,0,1,Negative
428,60,management,married,tertiary,3401,no,no,cellular,feb,1,95,2,success,no,0,1,0,Medium
429,45,technician,married,secondary,3395,yes,no,cellular,nov,1,188,1,failure,no,0,1,1,Medium
430,31,technician,single,secondary,816,no,no,cellular,jun,2,-1,0,unknown,no,0,0,0,Low
431,42,management,married,tertiary,520,no,no,cellular,nov,1,-1,0,unknown,no,0,0,0,Low
432,42,management,single,tertiary,2032,yes,no,cellular,jul,4,-1,0,unknown,no,0,0,1,Medium
433,51,technician,married,secondary,-153,no,no,cellular,nov,2,92,4,failure,no,0,1,0,Negative
434,51,blue-collar,married,secondary,16,yes,yes,telephone,aug,2,-1,0,unknown,no,0,0,1,Low
435,35,technician,divorced,secondary,-281,no,no,cellular,aug,1,-1,0,unknown,no,0,0,0,Negative
436,49,technician,divorced,secondary,5,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Low
437,39,admin.,married,secondary,-234,no,yes,cellular,jul,1,-1,0,unknown,no,0,0,1,Negative
438,34,technician,divorced,secondary,175,yes,no,cellular,may,8,-1,0,unknown,no,0,0,1,Low
439,38,student,single,unknown,64,no,no,cellular,aug,1,-1,0,unknown,no,0,0,0,Low
440,28,admin.,single,secondary,520,yes,no,cellular,jun,1,-1,0,unknown,no,0,0,1,Low
441,27,technician,single,secondary,0,yes,no,cellular,may,1,-1,0,unknown,no,0,0,1,Negative
442,56,management,married,tertiary,-6,no,no,telephone,jul,16,-1,0,unknown,no,0,0,0,Negative
443,57,technician,married,secondary,1741,no,no,cellular,jul,2,-1,0,unknown,no,0,0,0,Medium
444,46,management,married,tertiary,-71,yes,yes,telephone,jul,2,-1,0,unknown,no,0,0,1,Negative
445,49,admin.,married,secondary,0,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Negative
446,33,blue-collar,married,secondary,-267,yes,no,cellular,apr,3,-1,0,unknown,yes,1,0,1,Negative
447,42,unknown,single,primary,2398,yes,no,cellular,feb,2,271,2,failure,no,0,1,1,Medium
448,35,technician,single,tertiary,8,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Low
449,44,self-employed,single,tertiary,97,yes,no,unknown,jun,4,-1,0,unknown,no,0,0,1,Low
450,38,technician,single,secondary,12926,yes,no,unknown,jun,1,-1,0,unknown,no,0,0,1,High
451,69,retired,divorced,secondary,6850,no,no,telephone,sep,1,-1,0,unknown,no,0,0,0,High
452,29,entrepreneur,married,secondary,926,yes,no,cellular,jul,2,-1,0,unknown,no,0,0,1,Low
453,32,blue-collar,married,secondary,1,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
454,44,blue-collar,married,primary,2657,yes,no,unknown,jun,2,-1,0,unknown,no,0,0,1,Medium
455,32,blue-collar,single,secondary,1139,yes,no,cellular,jan,1,191,1,failure,no,0,1,1,Medium
456,49,retired,single,primary,505,no,no,unknown,jun,1,-1,0,unknown,no,0,0,0,Low
457,36,technician,married,secondary,5902,yes,no,unknown,may,4,-1,0,unknown,no,0,0,1,High
458,42,admin.,married,secondary,3165,yes,no,unknown,jun,4,-1,0,unknown,no,0,0,1,Medium
459,56,retired,married,primary,855,no,no,unknown,jun,2,-1,0,unknown,no,0,0,0,Low
460,58,entrepreneur,married,secondary,2,no,no,unknown,jun,1,-1,0,unknown,no,0,0,0,Low
461,49,blue-collar,married,primary,352,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Low
462,48,technician,married,secondary,504,no,yes,cellular,aug,3,-1,0,unknown,no,0,0,1,Low
463,60,retired,married,primary,219,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Low
464,50,services,married,secondary,0,yes,no,cellular,mar,2,-1,0,unknown,no,0,0,1,Negative
465,45,management,married,tertiary,54,yes,no,telephone,may,3,-1,0,unknown,no,0,0,1,Low
466,35,management,single,tertiary,53,no,yes,cellular,aug,4,-1,0,unknown,no,0,0,1,Low
467,34,services,married,secondary,279,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
468,34,management,married,tertiary,934,yes,no,cellular,apr,3,-1,0,unknown,no,0,0,1,Low
469,39,admin.,married,secondary,26233,no,no,cellular,oct,1,-1,0,unknown,no,0,0,0,High
470,34,admin.,divorced,secondary,0,yes,yes,cellular,jul,3,-1,0,unknown,no,0,0,1,Negative
471,46,unknown,married,primary,110,no,no,unknown,jun,14,-1,0,unknown,no,0,0,0,Low
472,40,technician,married,secondary,286,no,no,cellular,jul,4,-1,0,unknown,no,0,0,0,Low
473,56,technician,divorced,primary,13,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Low
474,32,services,single,secondary,91,no,no,cellular,jul,5,-1,0,unknown,no,0,0,0,Low
475,48,technician,divorced,tertiary,375,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Low
476,27,services,single,tertiary,-152,yes,yes,cellular,may,4,-1,0,unknown,no,0,0,1,Negative
477,37,blue-collar,single,secondary,13156,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,High
478,49,admin.,married,secondary,0,no,no,cellular,jun,1,-1,0,unknown,yes,1,0,0,Negative
479,37,technician,married,tertiary,183,yes,no,cellular,jan,1,258,1,failure,no,0,1,1,Low
480,27,management,single,secondary,-403,yes,no,cellular,jul,3,-1,0,unknown,no,0,0,1,Negative
481,28,technician,single,secondary,10865,yes,no,unknown,may,3,-1,0,unknown,no,0,0,1,High
482,51,management,married,tertiary,3463,no,yes,cellular,jul,2,166,3,other,yes,1,1,1,Medium
483,33,admin.,married,secondary,1077,yes,no,cellular,may,3,374,3,other,no,0,1,1,Medium
484,35,technician,married,tertiary,489,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Low
485,32,self-employed,married,tertiary,1464,no,no,telephone,aug,2,-1,0,unknown,no,0,0,0,Medium
486,40,blue-collar,married,primary,309,yes,no,cellular,may,2,-1,0,unknown,no,0,0,1,Low
487,36,blue-collar,married,primary,156,yes,no,cellular,nov,2,-1,0,unknown,no,0,0,1,Low
488,51,technician,married,secondary,52,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Low
489,49,management,married,secondary,249,no,no,telephone,nov,1,-1,0,unknown,yes,1,0,0,Low
490,34,blue-collar,married,secondary,103,yes,yes,unknown,may,2,-1,0,unknown,no,0,0,1,Low
491,42,entrepreneur,married,primary,319,yes,no,telephone,may,9,-1,0,unknown,no,0,0,1,Low
492,40,retired,married,primary,0,yes,yes,unknown,may,1,-1,0,unknown,no,0,0,1,Negative
493,52,entrepreneur,married,secondary,-36,no,yes,cellular,jul,4,-1,0,unknown,no,0,0,1,Negative
494,29,housemaid,married,primary,417,no,no,cellular,jul,2,-1,0,unknown,no,0,0,0,Low
495,40,self-employed,married,secondary,311,yes,no,cellular,may,1,351,2,failure,no,0,1,1,Low
496,44,technician,married,unknown,185,yes,yes,unknown,may,1,-1,0,unknown,no,0,0,1,Low
497,32,technician,married,secondary,0,yes,no,cellular,aug,4,-1,0,unknown,no,0,0,1,Negative
498,36,technician,married,tertiary,0,no,no,cellular,aug,1,-1,0,unknown,no,0,0,0,Negative
499,44,technician,married,secondary,65,no,no,telephone,aug,11,-1,0,unknown,no,0,0,0,Low
500,26,blue-collar,single,secondary,-46,yes,no,unknown,jun,7,-1,0,unknown,yes,1,0,1,Negative
501,37,management,married,tertiary,0,no,no,cellular,sep,1,-1,0,unknown,no,0,0,0,Negative
502,50,blue-collar,married,secondary,2419,yes,no,cellular,may,1,342,3,other,no,0,1,1,Medium
503,43,management,married,primary,98,no,no,unknown,jun,4,-1,0,unknown,no,0,0,0,Low
504,38,blue-collar,single,secondary,68,no,no,unknown,jun,2,-1,0,unknown,no,0,0,0,Low
505,52,blue-collar,married,primary,1141,yes,no,cellular,may,5,-1,0,unknown,no,0,0,1,Medium
506,37,admin.,married,secondary,756,yes,no,cellular,apr,2,-1,0,unknown,no,0,0,1,Low
507,30,technician,married,tertiary,1103,yes,yes,cellular,jul,15,-1,0,unknown,no,0,0,1,Medium
508,40,self-employed,married,tertiary,1603,no,no,unknown,jun,1,-1,0,unknown,no,0,0,0,Medium
509,31,management,single,tertiary,524,yes,yes,unknown,may,2,-1,0,unknown,no,0,0,1,Low
